time	theta
55.518	1222.13
55.519	1222.11
55.52	1222.1
55.521	1222.08
55.522	1222.07
55.523	1222.05
55.524	1222.04
55.525	1222.02
55.526	1222.01
55.527	1221.99
55.528	1221.98
55.529	1221.96
55.53	1221.95
55.531	1221.93
55.532	1221.92
55.533	1221.91
55.534	1221.89
55.535	1221.88
55.536	1221.86
55.537	1221.85
55.538	1221.83
55.539	1221.82
55.54	1221.8
55.541	1221.79
55.542	1221.77
55.543	1221.76
55.544	1221.74
55.545	1221.73
55.546	1221.71
55.547	1221.7
55.548	1221.68
55.549	1221.67
55.55	1221.65
55.551	1221.64
55.552	1221.62
55.553	1221.61
55.554	1221.59
55.555	1221.58
55.556	1221.56
55.557	1221.55
55.558	1221.53
55.559	1221.52
55.56	1221.5
55.561	1221.49
55.562	1221.47
55.563	1221.46
55.564	1221.44
55.565	1221.43
55.566	1221.41
55.567	1221.39
55.568	1221.38
55.569	1221.36
55.57	1221.35
55.571	1221.33
55.572	1221.32
55.573	1221.3
55.574	1221.29
55.575	1221.27
55.576	1221.26
55.577	1221.24
55.578	1221.23
55.579	1221.21
55.58	1221.2
55.581	1221.18
55.582	1221.17
55.583	1221.15
55.584	1221.14
55.585	1221.12
55.586	1221.11
55.587	1221.09
55.588	1221.08
55.589	1221.06
55.59	1221.05
55.591	1221.03
55.592	1221.02
55.593	1221
55.594	1220.98
55.595	1220.97
55.596	1220.95
55.597	1220.94
55.598	1220.92
55.599	1220.91
55.6	1220.89
55.601	1220.88
55.602	1220.86
55.603	1220.85
55.604	1220.83
55.605	1220.82
55.606	1220.8
55.607	1220.79
55.608	1220.77
55.609	1220.76
55.61	1220.74
55.611	1220.72
55.612	1220.71
55.613	1220.69
55.614	1220.68
55.615	1220.66
55.616	1220.65
55.617	1220.63
55.618	1220.62
55.619	1220.6
55.62	1220.59
55.621	1220.57
55.622	1220.55
55.623	1220.54
55.624	1220.52
55.625	1220.51
55.626	1220.49
55.627	1220.48
55.628	1220.46
55.629	1220.45
55.63	1220.43
55.631	1220.42
55.632	1220.4
55.633	1220.38
55.634	1220.37
55.635	1220.35
55.636	1220.34
55.637	1220.32
55.638	1220.31
55.639	1220.29
55.64	1220.28
55.641	1220.26
55.642	1220.24
55.643	1220.23
55.644	1220.21
55.645	1220.2
55.646	1220.18
55.647	1220.17
55.648	1220.15
55.649	1220.14
55.65	1220.12
55.651	1220.1
55.652	1220.09
55.653	1220.07
55.654	1220.06
55.655	1220.04
55.656	1220.03
55.657	1220.01
55.658	1220
55.659	1219.98
55.66	1219.96
55.661	1219.95
55.662	1219.93
55.663	1219.92
55.664	1219.9
55.665	1219.89
55.666	1219.87
55.667	1219.85
55.668	1219.84
55.669	1219.82
55.67	1219.81
55.671	1219.79
55.672	1219.78
55.673	1219.76
55.674	1219.74
55.675	1219.73
55.676	1219.71
55.677	1219.7
55.678	1219.68
55.679	1219.66
55.68	1219.65
55.681	1219.63
55.682	1219.62
55.683	1219.6
55.684	1219.59
55.685	1219.57
55.686	1219.55
55.687	1219.54
55.688	1219.52
55.689	1219.51
55.69	1219.49
55.691	1219.47
55.692	1219.46
55.693	1219.44
55.694	1219.43
55.695	1219.41
55.696	1219.4
55.697	1219.38
55.698	1219.36
55.699	1219.35
55.7	1219.33
55.701	1219.32
55.702	1219.3
55.703	1219.28
55.704	1219.27
55.705	1219.25
55.706	1219.24
55.707	1219.22
55.708	1219.2
55.709	1219.19
55.71	1219.17
55.711	1219.16
55.712	1219.14
55.713	1219.12
55.714	1219.11
55.715	1219.09
55.716	1219.08
55.717	1219.06
55.718	1219.04
55.719	1219.03
55.72	1219.01
55.721	1219
55.722	1218.98
55.723	1218.96
55.724	1218.95
55.725	1218.93
55.726	1218.92
55.727	1218.9
55.728	1218.88
55.729	1218.87
55.73	1218.85
55.731	1218.83
55.732	1218.82
55.733	1218.8
55.734	1218.79
55.735	1218.77
55.736	1218.75
55.737	1218.74
55.738	1218.72
55.739	1218.71
55.74	1218.69
55.741	1218.67
55.742	1218.66
55.743	1218.64
55.744	1218.62
55.745	1218.61
55.746	1218.59
55.747	1218.58
55.748	1218.56
55.749	1218.54
55.75	1218.53
55.751	1218.51
55.752	1218.49
55.753	1218.48
55.754	1218.46
55.755	1218.45
55.756	1218.43
55.757	1218.41
55.758	1218.4
55.759	1218.38
55.76	1218.36
55.761	1218.35
55.762	1218.33
55.763	1218.32
55.764	1218.3
55.765	1218.28
55.766	1218.27
55.767	1218.25
55.768	1218.23
55.769	1218.22
55.77	1218.2
55.771	1218.18
55.772	1218.17
55.773	1218.15
55.774	1218.14
55.775	1218.12
55.776	1218.1
55.777	1218.09
55.778	1218.07
55.779	1218.05
55.78	1218.04
55.781	1218.02
55.782	1218
55.783	1217.99
55.784	1217.97
55.785	1217.95
55.786	1217.94
55.787	1217.92
55.788	1217.91
55.789	1217.89
55.79	1217.87
55.791	1217.86
55.792	1217.84
55.793	1217.82
55.794	1217.81
55.795	1217.79
55.796	1217.77
55.797	1217.76
55.798	1217.74
55.799	1217.72
55.8	1217.71
55.801	1217.69
55.802	1217.67
55.803	1217.66
55.804	1217.64
55.805	1217.62
55.806	1217.61
55.807	1217.59
55.808	1217.57
55.809	1217.56
55.81	1217.54
55.811	1217.52
55.812	1217.51
55.813	1217.49
55.814	1217.47
55.815	1217.46
55.816	1217.44
55.817	1217.42
55.818	1217.41
55.819	1217.39
55.82	1217.37
55.821	1217.36
55.822	1217.34
55.823	1217.32
55.824	1217.31
55.825	1217.29
55.826	1217.27
55.827	1217.26
55.828	1217.24
55.829	1217.22
55.83	1217.21
55.831	1217.19
55.832	1217.17
55.833	1217.16
55.834	1217.14
55.835	1217.12
55.836	1217.11
55.837	1217.09
55.838	1217.07
55.839	1217.06
55.84	1217.04
55.841	1217.02
55.842	1217
55.843	1216.99
55.844	1216.97
55.845	1216.95
55.846	1216.94
55.847	1216.92
55.848	1216.9
55.849	1216.89
55.85	1216.87
55.851	1216.85
55.852	1216.84
55.853	1216.82
55.854	1216.8
55.855	1216.79
55.856	1216.77
55.857	1216.75
55.858	1216.73
55.859	1216.72
55.86	1216.7
55.861	1216.68
55.862	1216.67
55.863	1216.65
55.864	1216.63
55.865	1216.62
55.866	1216.6
55.867	1216.58
55.868	1216.56
55.869	1216.55
55.87	1216.53
55.871	1216.51
55.872	1216.5
55.873	1216.48
55.874	1216.46
55.875	1216.45
55.876	1216.43
55.877	1216.41
55.878	1216.39
55.879	1216.38
55.88	1216.36
55.881	1216.34
55.882	1216.33
55.883	1216.31
55.884	1216.29
55.885	1216.27
55.886	1216.26
55.887	1216.24
55.888	1216.22
55.889	1216.21
55.89	1216.19
55.891	1216.17
55.892	1216.15
55.893	1216.14
55.894	1216.12
55.895	1216.1
55.896	1216.09
55.897	1216.07
55.898	1216.05
55.899	1216.03
55.9	1216.02
55.901	1216
55.902	1215.98
55.903	1215.96
55.904	1215.95
55.905	1215.93
55.906	1215.91
55.907	1215.9
55.908	1215.88
55.909	1215.86
55.91	1215.84
55.911	1215.83
55.912	1215.81
55.913	1215.79
55.914	1215.77
55.915	1215.76
55.916	1215.74
55.917	1215.72
55.918	1215.7
55.919	1215.69
55.92	1215.67
55.921	1215.65
55.922	1215.64
55.923	1215.62
55.924	1215.6
55.925	1215.58
55.926	1215.57
55.927	1215.55
55.928	1215.53
55.929	1215.51
55.93	1215.5
55.931	1215.48
55.932	1215.46
55.933	1215.44
55.934	1215.43
55.935	1215.41
55.936	1215.39
55.937	1215.37
55.938	1215.36
55.939	1215.34
55.94	1215.32
55.941	1215.3
55.942	1215.29
55.943	1215.27
55.944	1215.25
55.945	1215.23
55.946	1215.22
55.947	1215.2
55.948	1215.18
55.949	1215.16
55.95	1215.15
55.951	1215.13
55.952	1215.11
55.953	1215.09
55.954	1215.08
55.955	1215.06
55.956	1215.04
55.957	1215.02
55.958	1215.01
55.959	1214.99
55.96	1214.97
55.961	1214.95
55.962	1214.93
55.963	1214.92
55.964	1214.9
55.965	1214.88
55.966	1214.86
55.967	1214.85
55.968	1214.83
55.969	1214.81
55.97	1214.79
55.971	1214.78
55.972	1214.76
55.973	1214.74
55.974	1214.72
55.975	1214.7
55.976	1214.69
55.977	1214.67
55.978	1214.65
55.979	1214.63
55.98	1214.62
55.981	1214.6
55.982	1214.58
55.983	1214.56
55.984	1214.54
55.985	1214.53
55.986	1214.51
55.987	1214.49
55.988	1214.47
55.989	1214.46
55.99	1214.44
55.991	1214.42
55.992	1214.4
55.993	1214.38
55.994	1214.37
55.995	1214.35
55.996	1214.33
55.997	1214.31
55.998	1214.29
55.999	1214.28
56	1214.26
56.001	1214.24
56.002	1214.22
56.003	1214.2
56.004	1214.19
56.005	1214.17
56.006	1214.15
56.007	1214.13
56.008	1214.11
56.009	1214.1
56.01	1214.08
56.011	1214.06
56.012	1214.04
56.013	1214.02
56.014	1214.01
56.015	1213.99
56.016	1213.97
56.017	1213.95
56.018	1213.93
56.019	1213.92
56.02	1213.9
56.021	1213.88
56.022	1213.86
56.023	1213.84
56.024	1213.83
56.025	1213.81
56.026	1213.79
56.027	1213.77
56.028	1213.75
56.029	1213.74
56.03	1213.72
56.031	1213.7
56.032	1213.68
56.033	1213.66
56.034	1213.65
56.035	1213.63
56.036	1213.61
56.037	1213.59
56.038	1213.57
56.039	1213.55
56.04	1213.54
56.041	1213.52
56.042	1213.5
56.043	1213.48
56.044	1213.46
56.045	1213.44
56.046	1213.43
56.047	1213.41
56.048	1213.39
56.049	1213.37
56.05	1213.35
56.051	1213.34
56.052	1213.32
56.053	1213.3
56.054	1213.28
56.055	1213.26
56.056	1213.24
56.057	1213.23
56.058	1213.21
56.059	1213.19
56.06	1213.17
56.061	1213.15
56.062	1213.13
56.063	1213.12
56.064	1213.1
56.065	1213.08
56.066	1213.06
56.067	1213.04
56.068	1213.02
56.069	1213.01
56.07	1212.99
56.071	1212.97
56.072	1212.95
56.073	1212.93
56.074	1212.91
56.075	1212.89
56.076	1212.88
56.077	1212.86
56.078	1212.84
56.079	1212.82
56.08	1212.8
56.081	1212.78
56.082	1212.77
56.083	1212.75
56.084	1212.73
56.085	1212.71
56.086	1212.69
56.087	1212.67
56.088	1212.65
56.089	1212.64
56.09	1212.62
56.091	1212.6
56.092	1212.58
56.093	1212.56
56.094	1212.54
56.095	1212.52
56.096	1212.51
56.097	1212.49
56.098	1212.47
56.099	1212.45
56.1	1212.43
56.101	1212.41
56.102	1212.39
56.103	1212.38
56.104	1212.36
56.105	1212.34
56.106	1212.32
56.107	1212.3
56.108	1212.28
56.109	1212.26
56.11	1212.24
56.111	1212.23
56.112	1212.21
56.113	1212.19
56.114	1212.17
56.115	1212.15
56.116	1212.13
56.117	1212.11
56.118	1212.09
56.119	1212.08
56.12	1212.06
56.121	1212.04
56.122	1212.02
56.123	1212
56.124	1211.98
56.125	1211.96
56.126	1211.94
56.127	1211.93
56.128	1211.91
56.129	1211.89
56.13	1211.87
56.131	1211.85
56.132	1211.83
56.133	1211.81
56.134	1211.79
56.135	1211.77
56.136	1211.76
56.137	1211.74
56.138	1211.72
56.139	1211.7
56.14	1211.68
56.141	1211.66
56.142	1211.64
56.143	1211.62
56.144	1211.6
56.145	1211.59
56.146	1211.57
56.147	1211.55
56.148	1211.53
56.149	1211.51
56.15	1211.49
56.151	1211.47
56.152	1211.45
56.153	1211.43
56.154	1211.41
56.155	1211.4
56.156	1211.38
56.157	1211.36
56.158	1211.34
56.159	1211.32
56.16	1211.3
56.161	1211.28
56.162	1211.26
56.163	1211.24
56.164	1211.22
56.165	1211.2
56.166	1211.19
56.167	1211.17
56.168	1211.15
56.169	1211.13
56.17	1211.11
56.171	1211.09
56.172	1211.07
56.173	1211.05
56.174	1211.03
56.175	1211.01
56.176	1210.99
56.177	1210.98
56.178	1210.96
56.179	1210.94
56.18	1210.92
56.181	1210.9
56.182	1210.88
56.183	1210.86
56.184	1210.84
56.185	1210.82
56.186	1210.8
56.187	1210.78
56.188	1210.76
56.189	1210.74
56.19	1210.73
56.191	1210.71
56.192	1210.69
56.193	1210.67
56.194	1210.65
56.195	1210.63
56.196	1210.61
56.197	1210.59
56.198	1210.57
56.199	1210.55
56.2	1210.53
56.201	1210.51
56.202	1210.49
56.203	1210.47
56.204	1210.45
56.205	1210.44
56.206	1210.42
56.207	1210.4
56.208	1210.38
56.209	1210.36
56.21	1210.34
56.211	1210.32
56.212	1210.3
56.213	1210.28
56.214	1210.26
56.215	1210.24
56.216	1210.22
56.217	1210.2
56.218	1210.18
56.219	1210.16
56.22	1210.14
56.221	1210.12
56.222	1210.1
56.223	1210.08
56.224	1210.07
56.225	1210.05
56.226	1210.03
56.227	1210.01
56.228	1209.99
56.229	1209.97
56.23	1209.95
56.231	1209.93
56.232	1209.91
56.233	1209.89
56.234	1209.87
56.235	1209.85
56.236	1209.83
56.237	1209.81
56.238	1209.79
56.239	1209.77
56.24	1209.75
56.241	1209.73
56.242	1209.71
56.243	1209.69
56.244	1209.67
56.245	1209.65
56.246	1209.63
56.247	1209.61
56.248	1209.59
56.249	1209.57
56.25	1209.55
56.251	1209.54
56.252	1209.52
56.253	1209.5
56.254	1209.48
56.255	1209.46
56.256	1209.44
56.257	1209.42
56.258	1209.4
56.259	1209.38
56.26	1209.36
56.261	1209.34
56.262	1209.32
56.263	1209.3
56.264	1209.28
56.265	1209.26
56.266	1209.24
56.267	1209.22
56.268	1209.2
56.269	1209.18
56.27	1209.16
56.271	1209.14
56.272	1209.12
56.273	1209.1
56.274	1209.08
56.275	1209.06
56.276	1209.04
56.277	1209.02
56.278	1209
56.279	1208.98
56.28	1208.96
56.281	1208.94
56.282	1208.92
56.283	1208.9
56.284	1208.88
56.285	1208.86
56.286	1208.84
56.287	1208.82
56.288	1208.8
56.289	1208.78
56.29	1208.76
56.291	1208.74
56.292	1208.72
56.293	1208.7
56.294	1208.68
56.295	1208.66
56.296	1208.64
56.297	1208.62
56.298	1208.6
56.299	1208.58
56.3	1208.56
56.301	1208.54
56.302	1208.52
56.303	1208.5
56.304	1208.48
56.305	1208.46
56.306	1208.44
56.307	1208.42
56.308	1208.4
56.309	1208.38
56.31	1208.36
56.311	1208.34
56.312	1208.32
56.313	1208.3
56.314	1208.28
56.315	1208.26
56.316	1208.24
56.317	1208.22
56.318	1208.2
56.319	1208.18
56.32	1208.16
56.321	1208.14
56.322	1208.11
56.323	1208.09
56.324	1208.07
56.325	1208.05
56.326	1208.03
56.327	1208.01
56.328	1207.99
56.329	1207.97
56.33	1207.95
56.331	1207.93
56.332	1207.91
56.333	1207.89
56.334	1207.87
56.335	1207.85
56.336	1207.83
56.337	1207.81
56.338	1207.79
56.339	1207.77
56.34	1207.75
56.341	1207.73
56.342	1207.71
56.343	1207.69
56.344	1207.67
56.345	1207.65
56.346	1207.63
56.347	1207.61
56.348	1207.59
56.349	1207.56
56.35	1207.54
56.351	1207.52
56.352	1207.5
56.353	1207.48
56.354	1207.46
56.355	1207.44
56.356	1207.42
56.357	1207.4
56.358	1207.38
56.359	1207.36
56.36	1207.34
56.361	1207.32
56.362	1207.3
56.363	1207.28
56.364	1207.26
56.365	1207.24
56.366	1207.22
56.367	1207.19
56.368	1207.17
56.369	1207.15
56.37	1207.13
56.371	1207.11
56.372	1207.09
56.373	1207.07
56.374	1207.05
56.375	1207.03
56.376	1207.01
56.377	1206.99
56.378	1206.97
56.379	1206.95
56.38	1206.93
56.381	1206.91
56.382	1206.88
56.383	1206.86
56.384	1206.84
56.385	1206.82
56.386	1206.8
56.387	1206.78
56.388	1206.76
56.389	1206.74
56.39	1206.72
56.391	1206.7
56.392	1206.68
56.393	1206.66
56.394	1206.64
56.395	1206.61
56.396	1206.59
56.397	1206.57
56.398	1206.55
56.399	1206.53
56.4	1206.51
56.401	1206.49
56.402	1206.47
56.403	1206.45
56.404	1206.43
56.405	1206.41
56.406	1206.38
56.407	1206.36
56.408	1206.34
56.409	1206.32
56.41	1206.3
56.411	1206.28
56.412	1206.26
56.413	1206.24
56.414	1206.22
56.415	1206.2
56.416	1206.17
56.417	1206.15
56.418	1206.13
56.419	1206.11
56.42	1206.09
56.421	1206.07
56.422	1206.05
56.423	1206.03
56.424	1206.01
56.425	1205.99
56.426	1205.96
56.427	1205.94
56.428	1205.92
56.429	1205.9
56.43	1205.88
56.431	1205.86
56.432	1205.84
56.433	1205.82
56.434	1205.8
56.435	1205.77
56.436	1205.75
56.437	1205.73
56.438	1205.71
56.439	1205.69
56.44	1205.67
56.441	1205.65
56.442	1205.63
56.443	1205.61
56.444	1205.58
56.445	1205.56
56.446	1205.54
56.447	1205.52
56.448	1205.5
56.449	1205.48
56.45	1205.46
56.451	1205.44
56.452	1205.41
56.453	1205.39
56.454	1205.37
56.455	1205.35
56.456	1205.33
56.457	1205.31
56.458	1205.29
56.459	1205.26
56.46	1205.24
56.461	1205.22
56.462	1205.2
56.463	1205.18
56.464	1205.16
56.465	1205.14
56.466	1205.12
56.467	1205.09
56.468	1205.07
56.469	1205.05
56.47	1205.03
56.471	1205.01
56.472	1204.99
56.473	1204.97
56.474	1204.94
56.475	1204.92
56.476	1204.9
56.477	1204.88
56.478	1204.86
56.479	1204.84
56.48	1204.81
56.481	1204.79
56.482	1204.77
56.483	1204.75
56.484	1204.73
56.485	1204.71
56.486	1204.69
56.487	1204.66
56.488	1204.64
56.489	1204.62
56.49	1204.6
56.491	1204.58
56.492	1204.56
56.493	1204.53
56.494	1204.51
56.495	1204.49
56.496	1204.47
56.497	1204.45
56.498	1204.43
56.499	1204.4
56.5	1204.38
56.501	1204.36
56.502	1204.34
56.503	1204.32
56.504	1204.3
56.505	1204.27
56.506	1204.25
56.507	1204.23
56.508	1204.21
56.509	1204.19
56.51	1204.17
56.511	1204.14
56.512	1204.12
56.513	1204.1
56.514	1204.08
56.515	1204.06
56.516	1204.04
56.517	1204.01
56.518	1203.99
56.519	1203.97
56.52	1203.95
56.521	1203.93
56.522	1203.9
56.523	1203.88
56.524	1203.86
56.525	1203.84
56.526	1203.82
56.527	1203.79
56.528	1203.77
56.529	1203.75
56.53	1203.73
56.531	1203.71
56.532	1203.69
56.533	1203.66
56.534	1203.64
56.535	1203.62
56.536	1203.6
56.537	1203.58
56.538	1203.55
56.539	1203.53
56.54	1203.51
56.541	1203.49
56.542	1203.47
56.543	1203.44
56.544	1203.42
56.545	1203.4
56.546	1203.38
56.547	1203.36
56.548	1203.33
56.549	1203.31
56.55	1203.29
56.551	1203.27
56.552	1203.25
56.553	1203.22
56.554	1203.2
56.555	1203.18
56.556	1203.16
56.557	1203.13
56.558	1203.11
56.559	1203.09
56.56	1203.07
56.561	1203.05
56.562	1203.02
56.563	1203
56.564	1202.98
56.565	1202.96
56.566	1202.94
56.567	1202.91
56.568	1202.89
56.569	1202.87
56.57	1202.85
56.571	1202.82
56.572	1202.8
56.573	1202.78
56.574	1202.76
56.575	1202.74
56.576	1202.71
56.577	1202.69
56.578	1202.67
56.579	1202.65
56.58	1202.62
56.581	1202.6
56.582	1202.58
56.583	1202.56
56.584	1202.53
56.585	1202.51
56.586	1202.49
56.587	1202.47
56.588	1202.44
56.589	1202.42
56.59	1202.4
56.591	1202.38
56.592	1202.36
56.593	1202.33
56.594	1202.31
56.595	1202.29
56.596	1202.27
56.597	1202.24
56.598	1202.22
56.599	1202.2
56.6	1202.18
56.601	1202.15
56.602	1202.13
56.603	1202.11
56.604	1202.09
56.605	1202.06
56.606	1202.04
56.607	1202.02
56.608	1202
56.609	1201.97
56.61	1201.95
56.611	1201.93
56.612	1201.91
56.613	1201.88
56.614	1201.86
56.615	1201.84
56.616	1201.81
56.617	1201.79
56.618	1201.77
56.619	1201.75
56.62	1201.72
56.621	1201.7
56.622	1201.68
56.623	1201.66
56.624	1201.63
56.625	1201.61
56.626	1201.59
56.627	1201.57
56.628	1201.54
56.629	1201.52
56.63	1201.5
56.631	1201.47
56.632	1201.45
56.633	1201.43
56.634	1201.41
56.635	1201.38
56.636	1201.36
56.637	1201.34
56.638	1201.32
56.639	1201.29
56.64	1201.27
56.641	1201.25
56.642	1201.22
56.643	1201.2
56.644	1201.18
56.645	1201.16
56.646	1201.13
56.647	1201.11
56.648	1201.09
56.649	1201.06
56.65	1201.04
56.651	1201.02
56.652	1201
56.653	1200.97
56.654	1200.95
56.655	1200.93
56.656	1200.9
56.657	1200.88
56.658	1200.86
56.659	1200.84
56.66	1200.81
56.661	1200.79
56.662	1200.77
56.663	1200.74
56.664	1200.72
56.665	1200.7
56.666	1200.67
56.667	1200.65
56.668	1200.63
56.669	1200.6
56.67	1200.58
56.671	1200.56
56.672	1200.54
56.673	1200.51
56.674	1200.49
56.675	1200.47
56.676	1200.44
56.677	1200.42
56.678	1200.4
56.679	1200.37
56.68	1200.35
56.681	1200.33
56.682	1200.3
56.683	1200.28
56.684	1200.26
56.685	1200.24
56.686	1200.21
56.687	1200.19
56.688	1200.17
56.689	1200.14
56.69	1200.12
56.691	1200.1
56.692	1200.07
56.693	1200.05
56.694	1200.03
56.695	1200
56.696	1199.98
56.697	1199.96
56.698	1199.93
56.699	1199.91
56.7	1199.89
56.701	1199.86
56.702	1199.84
56.703	1199.82
56.704	1199.79
56.705	1199.77
56.706	1199.75
56.707	1199.72
56.708	1199.7
56.709	1199.68
56.71	1199.65
56.711	1199.63
56.712	1199.61
56.713	1199.58
56.714	1199.56
56.715	1199.54
56.716	1199.51
56.717	1199.49
56.718	1199.47
56.719	1199.44
56.72	1199.42
56.721	1199.39
56.722	1199.37
56.723	1199.35
56.724	1199.32
56.725	1199.3
56.726	1199.28
56.727	1199.25
56.728	1199.23
56.729	1199.21
56.73	1199.18
56.731	1199.16
56.732	1199.14
56.733	1199.11
56.734	1199.09
56.735	1199.07
56.736	1199.04
56.737	1199.02
56.738	1198.99
56.739	1198.97
56.74	1198.95
56.741	1198.92
56.742	1198.9
56.743	1198.88
56.744	1198.85
56.745	1198.83
56.746	1198.8
56.747	1198.78
56.748	1198.76
56.749	1198.73
56.75	1198.71
56.751	1198.69
56.752	1198.66
56.753	1198.64
56.754	1198.62
56.755	1198.59
56.756	1198.57
56.757	1198.54
56.758	1198.52
56.759	1198.5
56.76	1198.47
56.761	1198.45
56.762	1198.42
56.763	1198.4
56.764	1198.38
56.765	1198.35
56.766	1198.33
56.767	1198.31
56.768	1198.28
56.769	1198.26
56.77	1198.23
56.771	1198.21
56.772	1198.19
56.773	1198.16
56.774	1198.14
56.775	1198.11
56.776	1198.09
56.777	1198.07
56.778	1198.04
56.779	1198.02
56.78	1197.99
56.781	1197.97
56.782	1197.95
56.783	1197.92
56.784	1197.9
56.785	1197.87
56.786	1197.85
56.787	1197.83
56.788	1197.8
56.789	1197.78
56.79	1197.75
56.791	1197.73
56.792	1197.71
56.793	1197.68
56.794	1197.66
56.795	1197.63
56.796	1197.61
56.797	1197.59
56.798	1197.56
56.799	1197.54
56.8	1197.51
56.801	1197.49
56.802	1197.46
56.803	1197.44
56.804	1197.42
56.805	1197.39
56.806	1197.37
56.807	1197.34
56.808	1197.32
56.809	1197.29
56.81	1197.27
56.811	1197.25
56.812	1197.22
56.813	1197.2
56.814	1197.17
56.815	1197.15
56.816	1197.12
56.817	1197.1
56.818	1197.08
56.819	1197.05
56.82	1197.03
56.821	1197
56.822	1196.98
56.823	1196.95
56.824	1196.93
56.825	1196.91
56.826	1196.88
56.827	1196.86
56.828	1196.83
56.829	1196.81
56.83	1196.78
56.831	1196.76
56.832	1196.74
56.833	1196.71
56.834	1196.69
56.835	1196.66
56.836	1196.64
56.837	1196.61
56.838	1196.59
56.839	1196.56
56.84	1196.54
56.841	1196.51
56.842	1196.49
56.843	1196.47
56.844	1196.44
56.845	1196.42
56.846	1196.39
56.847	1196.37
56.848	1196.34
56.849	1196.32
56.85	1196.29
56.851	1196.27
56.852	1196.24
56.853	1196.22
56.854	1196.2
56.855	1196.17
56.856	1196.15
56.857	1196.12
56.858	1196.1
56.859	1196.07
56.86	1196.05
56.861	1196.02
56.862	1196
56.863	1195.97
56.864	1195.95
56.865	1195.92
56.866	1195.9
56.867	1195.87
56.868	1195.85
56.869	1195.82
56.87	1195.8
56.871	1195.78
56.872	1195.75
56.873	1195.73
56.874	1195.7
56.875	1195.68
56.876	1195.65
56.877	1195.63
56.878	1195.6
56.879	1195.58
56.88	1195.55
56.881	1195.53
56.882	1195.5
56.883	1195.48
56.884	1195.45
56.885	1195.43
56.886	1195.4
56.887	1195.38
56.888	1195.35
56.889	1195.33
56.89	1195.3
56.891	1195.28
56.892	1195.25
56.893	1195.23
56.894	1195.2
56.895	1195.18
56.896	1195.15
56.897	1195.13
56.898	1195.1
56.899	1195.08
56.9	1195.05
56.901	1195.03
56.902	1195
56.903	1194.98
56.904	1194.95
56.905	1194.93
56.906	1194.9
56.907	1194.88
56.908	1194.85
56.909	1194.83
56.91	1194.8
56.911	1194.78
56.912	1194.75
56.913	1194.73
56.914	1194.7
56.915	1194.68
56.916	1194.65
56.917	1194.63
56.918	1194.6
56.919	1194.58
56.92	1194.55
56.921	1194.53
56.922	1194.5
56.923	1194.47
56.924	1194.45
56.925	1194.42
56.926	1194.4
56.927	1194.37
56.928	1194.35
56.929	1194.32
56.93	1194.3
56.931	1194.27
56.932	1194.25
56.933	1194.22
56.934	1194.2
56.935	1194.17
56.936	1194.15
56.937	1194.12
56.938	1194.1
56.939	1194.07
56.94	1194.04
56.941	1194.02
56.942	1193.99
56.943	1193.97
56.944	1193.94
56.945	1193.92
56.946	1193.89
56.947	1193.87
56.948	1193.84
56.949	1193.82
56.95	1193.79
56.951	1193.76
56.952	1193.74
56.953	1193.71
56.954	1193.69
56.955	1193.66
56.956	1193.64
56.957	1193.61
56.958	1193.59
56.959	1193.56
56.96	1193.53
56.961	1193.51
56.962	1193.48
56.963	1193.46
56.964	1193.43
56.965	1193.41
56.966	1193.38
56.967	1193.36
56.968	1193.33
56.969	1193.3
56.97	1193.28
56.971	1193.25
56.972	1193.23
56.973	1193.2
56.974	1193.18
56.975	1193.15
56.976	1193.12
56.977	1193.1
56.978	1193.07
56.979	1193.05
56.98	1193.02
56.981	1193
56.982	1192.97
56.983	1192.94
56.984	1192.92
56.985	1192.89
56.986	1192.87
56.987	1192.84
56.988	1192.82
56.989	1192.79
56.99	1192.76
56.991	1192.74
56.992	1192.71
56.993	1192.69
56.994	1192.66
56.995	1192.63
56.996	1192.61
56.997	1192.58
56.998	1192.56
56.999	1192.53
57	1192.51
57.001	1192.48
57.002	1192.45
57.003	1192.43
57.004	1192.4
57.005	1192.38
57.006	1192.35
